1,1,6.65186e-10,1.72995e-14
1,1,6.65186e-10,1.72995e-14
1,1,6.65186e-10,1.72995e-14
1,1,6.65186e-10,1.72995e-14
1,1,6.65186e-10,1.72995e-14
0.858587,0.840744,5.7112e-10,1.45445e-14
0.858587,0.840744,5.7112e-10,1.45445e-14
0.858587,0.840744,5.7112e-10,1.45445e-14
1.02117,1.07928,6.79268e-10,1.8671e-14
1.02117,1.07928,6.79268e-10,1.8671e-14
1.27825,1.25883,8.50271e-10,2.17772e-14
1.27825,1.25883,8.50271e-10,2.17772e-14
1.27825,1.25883,8.50271e-10,2.17772e-14
1.0268,0.948261,6.83014e-10,1.64045e-14
1.0268,0.948261,6.83014e-10,1.64045e-14
1.0268,0.948261,6.83014e-10,1.64045e-14
1.0268,0.948261,6.83014e-10,1.64045e-14
1.0268,0.948261,6.83014e-10,1.64045e-14
1.53351,1.53779,1.02007e-09,2.66031e-14
1.53351,1.53779,1.02007e-09,2.66031e-14
1.53351,1.53779,1.02007e-09,2.66031e-14
1.53351,1.53779,1.02007e-09,2.66031e-14
1.53351,1.53779,1.02007e-09,2.66031e-14
1.53351,1.53779,1.02007e-09,2.66031e-14
0.886923,0.835226,5.89968e-10,1.4449e-14
0.886923,0.835226,5.89968e-10,1.4449e-14
0.879022,0.825258,5.84713e-10,1.42766e-14
0.879022,0.825258,5.84713e-10,1.42766e-14
0.879022,0.825258,5.84713e-10,1.42766e-14
0.879022,0.825258,5.84713e-10,1.42766e-14
0.879022,0.825258,5.84713e-10,1.42766e-14
0.879022,0.825258,5.84713e-10,1.42766e-14
0.879022,0.825258,5.84713e-10,1.42766e-14
1.1587,1.27881,7.70751e-10,2.21229e-14
1.1587,1.27881,7.70751e-10,2.21229e-14
1.1587,1.27881,7.70751e-10,2.21229e-14
1.1587,1.27881,7.70751e-10,2.21229e-14
1.1587,1.27881,7.70751e-10,2.21229e-14
1.72579,1.9893,1.14797e-09,3.44139e-14
1.72579,1.9893,1.14797e-09,3.44139e-14
0.874246,0.809569,5.81536e-10,1.40052e-14
0.874246,0.809569,5.81536e-10,1.40052e-14
0.933276,0.88851,6.20802e-10,1.53708e-14
1.08161,1.04455,7.1947e-10,1.80702e-14
1.08161,1.04455,7.1947e-10,1.80702e-14
1.08161,1.04455,7.1947e-10,1.80702e-14
1.08161,1.04455,7.1947e-10,1.80702e-14
1.21877,1.25238,8.10711e-10,2.16655e-14
1.21877,1.25238,8.10711e-10,2.16655e-14
1.22254,1.26944,8.13219e-10,2.19607e-14
1.22254,1.26944,8.13219e-10,2.19607e-14
1.22254,1.26944,8.13219e-10,2.19607e-14
1.22254,1.26944,8.13219e-10,2.19607e-14
1.22254,1.26944,8.13219e-10,2.19607e-14
1.22254,1.26944,8.13219e-10,2.19607e-14
1.22254,1.26944,8.13219e-10,2.19607e-14
1.22254,1.26944,8.13219e-10,2.19607e-14
1.22254,1.26944,8.13219e-10,2.19607e-14
1.21013,1.17754,8.04963e-10,2.0371e-14
1.21013,1.17754,8.04963e-10,2.0371e-14
1.21013,1.17754,8.04963e-10,2.0371e-14
1.21013,1.17754,8.04963e-10,2.0371e-14
1.21013,1.17754,8.04963e-10,2.0371e-14
1.21013,1.17754,8.04963e-10,2.0371e-14
1.21013,1.17754,8.04963e-10,2.0371e-14
1.92691,2.21596,1.28175e-09,3.83351e-14
1.92691,2.21596,1.28175e-09,3.83351e-14
1.44502,1.60175,9.61204e-10,2.77095e-14
1.44502,1.60175,9.61204e-10,2.77095e-14
1.44502,1.60175,9.61204e-10,2.77095e-14
1.44502,1.60175,9.61204e-10,2.77095e-14
1.22575,1.32041,8.15352e-10,2.28425e-14
1.22575,1.32041,8.15352e-10,2.28425e-14
0.845641,0.801882,5.62508e-10,1.38722e-14
1.11676,1.15226,7.42852e-10,1.99336e-14
1.11676,1.15226,7.42852e-10,1.99336e-14
1.11676,1.15226,7.42852e-10,1.99336e-14
1.58871,1.63715,1.05679e-09,2.8322e-14
1.58871,1.63715,1.05679e-09,2.8322e-14
1.58871,1.63715,1.05679e-09,2.8322e-14
0.888199,0.832379,5.90817e-10,1.43998e-14
0.888199,0.832379,5.90817e-10,1.43998e-14
1.4049,1.41367,9.34517e-10,2.44558e-14
1.4049,1.41367,9.34517e-10,2.44558e-14
1.4049,1.41367,9.34517e-10,2.44558e-14
1.4049,1.41367,9.34517e-10,2.44558e-14
1.4049,1.41367,9.34517e-10,2.44558e-14
1.4049,1.41367,9.34517e-10,2.44558e-14
1.4049,1.41367,9.34517e-10,2.44558e-14
1.4049,1.41367,9.34517e-10,2.44558e-14
1.4049,1.41367,9.34517e-10,2.44558e-14
1.56248,1.78909,1.03934e-09,3.09504e-14
1.56248,1.78909,1.03934e-09,3.09504e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
2.20577,2.73438,1.46725e-09,4.73035e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.39417,1.41447,9.27382e-10,2.44698e-14
1.26066,1.34356,8.38573e-10,2.3243e-14
1.26066,1.34356,8.38573e-10,2.3243e-14
1.6655,1.68725,1.10787e-09,2.91886e-14
1.6655,1.68725,1.10787e-09,2.91886e-14
1.6655,1.68725,1.10787e-09,2.91886e-14
1.6655,1.68725,1.10787e-09,2.91886e-14
1.6655,1.68725,1.10787e-09,2.91886e-14
1.6655,1.68725,1.10787e-09,2.91886e-14
1.6655,1.68725,1.10787e-09,2.91886e-14
1.53704,1.61327,1.02242e-09,2.79089e-14
1.53704,1.61327,1.02242e-09,2.79089e-14
1.53704,1.61327,1.02242e-09,2.79089e-14
1.53704,1.61327,1.02242e-09,2.79089e-14
1.53704,1.61327,1.02242e-09,2.79089e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
0.856058,0.792545,5.69438e-10,1.37107e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
1.10996,1.06993,7.3833e-10,1.85092e-14
