1,1,6.65186e-10,1.72995e-14
0.755383,0.602213,5.0247e-10,1.0418e-14
0.755383,0.602213,5.0247e-10,1.0418e-14
0.755383,0.602213,5.0247e-10,1.0418e-14
1.39657,1.61046,9.28976e-10,2.78603e-14
1.39657,1.61046,9.28976e-10,2.78603e-14
1.39657,1.61046,9.28976e-10,2.78603e-14
1.92354,2.28605,1.27951e-09,3.95476e-14
0.462372,0.278311,3.07563e-10,4.81465e-15
0.891745,0.793705,5.93176e-10,1.37307e-14
0.891745,0.793705,5.93176e-10,1.37307e-14
1.02986,0.971646,6.85049e-10,1.6809e-14
1.55055,1.91315,1.0314e-09,3.30967e-14
1.55055,1.91315,1.0314e-09,3.30967e-14
1.55055,1.91315,1.0314e-09,3.30967e-14
1.13772,1.16345,7.56798e-10,2.01271e-14
0.686248,0.551225,4.56482e-10,9.53593e-15
0.686248,0.551225,4.56482e-10,9.53593e-15
0.686248,0.551225,4.56482e-10,9.53593e-15
0.686248,0.551225,4.56482e-10,9.53593e-15
0.686248,0.551225,4.56482e-10,9.53593e-15
0.686248,0.551225,4.56482e-10,9.53593e-15
1.71295,1.97402,1.13943e-09,3.41497e-14
1.71295,1.97402,1.13943e-09,3.41497e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
1.39165,1.63336,9.25703e-10,2.82563e-14
2.05508,3.14026,1.36701e-09,5.43251e-14
2.05508,3.14026,1.36701e-09,5.43251e-14
1.32245,1.43272,8.79672e-10,2.47853e-14
1.32245,1.43272,8.79672e-10,2.47853e-14
1.32245,1.43272,8.79672e-10,2.47853e-14
1.07352,0.983941,7.14087e-10,1.70217e-14
1.15617,1.23695,7.69067e-10,2.13986e-14
1.15617,1.23695,7.69067e-10,2.13986e-14
1.15617,1.23695,7.69067e-10,2.13986e-14
1.15617,1.23695,7.69067e-10,2.13986e-14
1.15617,1.23695,7.69067e-10,2.13986e-14
1.15617,1.23695,7.69067e-10,2.13986e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.34929,1.67553,8.97528e-10,2.89858e-14
1.21448,1.31644,8.07852e-10,2.27738e-14
1.21448,1.31644,8.07852e-10,2.27738e-14
1.21448,1.31644,8.07852e-10,2.27738e-14
1.21448,1.31644,8.07852e-10,2.27738e-14
1.21448,1.31644,8.07852e-10,2.27738e-14
1.21448,1.31644,8.07852e-10,2.27738e-14
1.21448,1.31644,8.07852e-10,2.27738e-14
0.661824,0.507207,4.40236e-10,8.77446e-15
0.818533,0.631476,5.44477e-10,1.09242e-14
0.818533,0.631476,5.44477e-10,1.09242e-14
0.818533,0.631476,5.44477e-10,1.09242e-14
0.818533,0.631476,5.44477e-10,1.09242e-14
0.818533,0.631476,5.44477e-10,1.09242e-14
1.37514,1.55608,9.14723e-10,2.69195e-14
1.37514,1.55608,9.14723e-10,2.69195e-14
1.37514,1.55608,9.14723e-10,2.69195e-14
1.37514,1.55608,9.14723e-10,2.69195e-14
1.37514,1.55608,9.14723e-10,2.69195e-14
1.37514,1.55608,9.14723e-10,2.69195e-14
1.37514,1.55608,9.14723e-10,2.69195e-14
1.37514,1.55608,9.14723e-10,2.69195e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.978166,0.769183,6.50662e-10,1.33065e-14
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
0.726647,0.55553,4.83355e-10,9.61041e-15
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.39981,1.34873,9.31133e-10,2.33325e-14
1.5357,1.57491,1.02152e-09,2.72452e-14
1.48811,1.59329,9.89868e-10,2.75632e-14
1.48811,1.59329,9.89868e-10,2.75632e-14
1.48811,1.59329,9.89868e-10,2.75632e-14
1.48811,1.59329,9.89868e-10,2.75632e-14
1.48811,1.59329,9.89868e-10,2.75632e-14
1.48811,1.59329,9.89868e-10,2.75632e-14
1.48811,1.59329,9.89868e-10,2.75632e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.41948,1.39285,9.44217e-10,2.40957e-14
1.27692,1.34838,8.49391e-10,2.33263e-14
0.845606,0.797882,5.62485e-10,1.3803e-14
0.845606,0.797882,5.62485e-10,1.3803e-14
0.861244,0.746328,5.72887e-10,1.29111e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
2.49078,3.95688,1.65683e-09,6.84522e-14
1.28477,1.2867,8.54609e-10,2.22593e-14
1.28477,1.2867,8.54609e-10,2.22593e-14
1.28477,1.2867,8.54609e-10,2.22593e-14
1.28477,1.2867,8.54609e-10,2.22593e-14
1.28477,1.2867,8.54609e-10,2.22593e-14
